,index,Ano,Tipo,Total Linha
4409,59,2000.0,capacitacao-professor,0.0
4408,58,2000.0,capacitacao-professor,0.0
4407,57,2000.0,capacitacao-professor,0.0
4406,56,2000.0,capacitacao-professor,0.0
4427,77,2000.0,capacitacao-professor,0.0
4428,78,2000.0,capacitacao-professor,0.0
4429,79,2000.0,capacitacao-professor,0.0
4430,80,2000.0,capacitacao-professor,0.0
4431,81,2000.0,capacitacao-professor,0.0
6157,67,2000.0,pidrh,0.0
4421,71,2000.0,capacitacao-professor,0.0
4420,70,2000.0,capacitacao-professor,0.0
4422,72,2000.0,capacitacao-professor,0.0
4418,68,2000.0,capacitacao-professor,0.0
6158,68,2000.0,pidrh,0.0
6159,69,2000.0,pidrh,0.0
6160,70,2000.0,pidrh,0.0
6161,71,2000.0,pidrh,0.0
6162,72,2000.0,pidrh,0.0
6163,73,2000.0,pidrh,0.0
6164,74,2000.0,pidrh,0.0
6165,75,2000.0,pidrh,0.0
6166,76,2000.0,pidrh,0.0
4419,69,2000.0,capacitacao-professor,0.0
6168,78,2000.0,pidrh,0.0
6169,79,2000.0,pidrh,0.0
6167,77,2000.0,pidrh,0.0
6171,81,2000.0,pidrh,0.0
4417,67,2000.0,capacitacao-professor,0.0
6170,80,2000.0,pidrh,0.0
4415,65,2000.0,capacitacao-professor,0.0
6150,60,2000.0,pidrh,0.0
4416,66,2000.0,capacitacao-professor,0.0
6152,62,2000.0,pidrh,0.0
6153,63,2000.0,pidrh,0.0
6154,64,2000.0,pidrh,0.0
6155,65,2000.0,pidrh,0.0
6151,61,2000.0,pidrh,0.0
5311,91,2001.0,catedra,0.0
5312,92,2001.0,catedra,0.0
5315,95,2001.0,catedra,0.0
5313,93,2001.0,catedra,0.0
5314,94,2001.0,catedra,0.0
5316,96,2001.0,catedra,0.0
98,98,2001.0,graduacao,0.0
5318,98,2001.0,catedra,0.0
2701,91,2001.0,pos-doc,140.0
2700,90,2001.0,pos-doc,24.0
2699,89,2001.0,pos-doc,0.0
2698,88,2001.0,pos-doc,0.0
3581,101,2001.0,articulador-pedagogico,0.0
3580,100,2001.0,articulador-pedagogico,0.0
3579,99,2001.0,articulador-pedagogico,0.0
3578,98,2001.0,articulador-pedagogico,0.0
97,97,2001.0,graduacao,0.0
6181,91,2001.0,pidrh,0.0
6180,90,2001.0,pidrh,0.0
3577,97,2001.0,articulador-pedagogico,0.0
3576,96,2001.0,articulador-pedagogico,0.0
3575,95,2001.0,articulador-pedagogico,0.0
3574,94,2001.0,articulador-pedagogico,0.0
3573,93,2001.0,articulador-pedagogico,0.0
3572,92,2001.0,articulador-pedagogico,0.0
3571,91,2001.0,articulador-pedagogico,0.0
3570,90,2001.0,articulador-pedagogico,0.0
3569,89,2001.0,articulador-pedagogico,0.0
99,99,2001.0,graduacao,0.0
2702,92,2001.0,pos-doc,1.0
2703,93,2001.0,pos-doc,115.0
2704,94,2001.0,pos-doc,2.0
5319,99,2001.0,catedra,0.0
5320,100,2001.0,catedra,0.0
5322,102,2001.0,catedra,0.0
5323,103,2001.0,catedra,0.0
5324,104,2001.0,catedra,0.0
5325,105,2001.0,catedra,0.0
5326,106,2001.0,catedra,0.0
5327,107,2001.0,catedra,0.0
5328,108,2001.0,catedra,0.0
2716,106,2001.0,pos-doc,0.0
2715,105,2001.0,pos-doc,1.0
2714,104,2001.0,pos-doc,0.0
2713,103,2001.0,pos-doc,25.0
2712,102,2001.0,pos-doc,19.0
2711,101,2001.0,pos-doc,2.0
2710,100,2001.0,pos-doc,0.0
2709,99,2001.0,pos-doc,0.0
2708,98,2001.0,pos-doc,1.0
2707,97,2001.0,pos-doc,1.0
2706,96,2001.0,pos-doc,11.0
2705,95,2001.0,pos-doc,0.0
5317,97,2001.0,catedra,0.0
5321,101,2001.0,catedra,0.0
6182,92,2001.0,pidrh,0.0
5309,89,2001.0,catedra,0.0
959,89,2001.0,doutorado,1.0
960,90,2001.0,doutorado,111.0
961,91,2001.0,doutorado,508.0
962,92,2001.0,doutorado,1.0
963,93,2001.0,doutorado,379.0
964,94,2001.0,doutorado,5.0
965,95,2001.0,doutorado,2.0
966,96,2001.0,doutorado,34.0
967,97,2001.0,doutorado,1.0
968,98,2001.0,doutorado,8.0
969,99,2001.0,doutorado,2.0
970,100,2001.0,doutorado,7.0
971,101,2001.0,doutorado,34.0
972,102,2001.0,doutorado,74.0
973,103,2001.0,doutorado,228.0
974,104,2001.0,doutorado,1.0
975,105,2001.0,doutorado,4.0
976,106,2001.0,doutorado,13.0
977,107,2001.0,doutorado,0.0
978,108,2001.0,doutorado,2.0
6188,98,2001.0,pidrh,0.0
6189,99,2001.0,pidrh,0.0
6190,100,2001.0,pidrh,0.0
6191,101,2001.0,pidrh,0.0
6192,102,2001.0,pidrh,0.0
6198,108,2001.0,pidrh,0.0
6197,107,2001.0,pidrh,0.0
6196,106,2001.0,pidrh,0.0
6195,105,2001.0,pidrh,0.0
958,88,2001.0,doutorado,6.0
5310,90,2001.0,catedra,0.0
957,87,2001.0,doutorado,1.0
955,85,2001.0,doutorado,8.0
2717,107,2001.0,pos-doc,1.0
2718,108,2001.0,pos-doc,0.0
3568,88,2001.0,articulador-pedagogico,0.0
6183,93,2001.0,pidrh,0.0
6184,94,2001.0,pidrh,0.0
6185,95,2001.0,pidrh,0.0
6186,96,2001.0,pidrh,0.0
6187,97,2001.0,pidrh,0.0
86,86,2001.0,graduacao,0.0
87,87,2001.0,graduacao,0.0
88,88,2001.0,graduacao,0.0
89,89,2001.0,graduacao,0.0
90,90,2001.0,graduacao,0.0
91,91,2001.0,graduacao,33.0
5308,88,2001.0,catedra,0.0
5307,87,2001.0,catedra,0.0
5306,86,2001.0,catedra,0.0
5305,85,2001.0,catedra,0.0
5304,84,2001.0,catedra,0.0
5303,83,2001.0,catedra,0.0
5302,82,2001.0,catedra,0.0
92,92,2001.0,graduacao,0.0
93,93,2001.0,graduacao,197.0
94,94,2001.0,graduacao,0.0
95,95,2001.0,graduacao,0.0
96,96,2001.0,graduacao,0.0
952,82,2001.0,doutorado,87.0
953,83,2001.0,doutorado,13.0
954,84,2001.0,doutorado,30.0
956,86,2001.0,doutorado,81.0
3567,87,2001.0,articulador-pedagogico,0.0
4451,101,2001.0,capacitacao-professor,0.0
3565,85,2001.0,articulador-pedagogico,0.0
100,100,2001.0,graduacao,0.0
101,101,2001.0,graduacao,0.0
102,102,2001.0,graduacao,0.0
103,103,2001.0,graduacao,0.0
104,104,2001.0,graduacao,0.0
105,105,2001.0,graduacao,0.0
106,106,2001.0,graduacao,0.0
107,107,2001.0,graduacao,0.0
108,108,2001.0,graduacao,0.0
4445,95,2001.0,capacitacao-professor,0.0
4444,94,2001.0,capacitacao-professor,0.0
4443,93,2001.0,capacitacao-professor,0.0
4446,96,2001.0,capacitacao-professor,0.0
4442,92,2001.0,capacitacao-professor,0.0
4440,90,2001.0,capacitacao-professor,0.0
4439,89,2001.0,capacitacao-professor,0.0
4438,88,2001.0,capacitacao-professor,0.0
4437,87,2001.0,capacitacao-professor,0.0
4436,86,2001.0,capacitacao-professor,0.0
4435,85,2001.0,capacitacao-professor,0.0
4434,84,2001.0,capacitacao-professor,0.0
4433,83,2001.0,capacitacao-professor,0.0
4432,82,2001.0,capacitacao-professor,0.0
3566,86,2001.0,articulador-pedagogico,0.0
83,83,2001.0,graduacao,0.0
84,84,2001.0,graduacao,0.0
4441,91,2001.0,capacitacao-professor,0.0
4447,97,2001.0,capacitacao-professor,0.0
1822,82,2001.0,mestrado,0.0
1823,83,2001.0,mestrado,4.0
6174,84,2001.0,pidrh,0.0
4448,98,2001.0,capacitacao-professor,0.0
1848,108,2001.0,mestrado,0.0
1847,107,2001.0,mestrado,0.0
1846,106,2001.0,mestrado,0.0
1845,105,2001.0,mestrado,0.0
1844,104,2001.0,mestrado,0.0
1843,103,2001.0,mestrado,1.0
1842,102,2001.0,mestrado,0.0
1841,101,2001.0,mestrado,0.0
1840,100,2001.0,mestrado,0.0
1839,99,2001.0,mestrado,0.0
1838,98,2001.0,mestrado,0.0
1837,97,2001.0,mestrado,0.0
1836,96,2001.0,mestrado,0.0
1835,95,2001.0,mestrado,0.0
1834,94,2001.0,mestrado,0.0
1833,93,2001.0,mestrado,0.0
1832,92,2001.0,mestrado,0.0
1831,91,2001.0,mestrado,19.0
1830,90,2001.0,mestrado,1.0
1829,89,2001.0,mestrado,0.0
1828,88,2001.0,mestrado,0.0
1827,87,2001.0,mestrado,0.0
1826,86,2001.0,mestrado,1.0
1825,85,2001.0,mestrado,0.0
1824,84,2001.0,mestrado,0.0
85,85,2001.0,graduacao,0.0
6175,85,2001.0,pidrh,0.0
82,82,2001.0,graduacao,188.0
6177,87,2001.0,pidrh,0.0
4457,107,2001.0,capacitacao-professor,0.0
4456,106,2001.0,capacitacao-professor,0.0
6176,86,2001.0,pidrh,0.0
4454,104,2001.0,capacitacao-professor,0.0
4453,103,2001.0,capacitacao-professor,0.0
4452,102,2001.0,capacitacao-professor,0.0
6194,104,2001.0,pidrh,0.0
6179,89,2001.0,pidrh,0.0
4450,100,2001.0,capacitacao-professor,0.0
4449,99,2001.0,capacitacao-professor,0.0
2692,82,2001.0,pos-doc,15.0
2693,83,2001.0,pos-doc,0.0
4458,108,2001.0,capacitacao-professor,0.0
2694,84,2001.0,pos-doc,6.0
2696,86,2001.0,pos-doc,40.0
2697,87,2001.0,pos-doc,0.0
3562,82,2001.0,articulador-pedagogico,0.0
3563,83,2001.0,articulador-pedagogico,0.0
3564,84,2001.0,articulador-pedagogico,0.0
3582,102,2001.0,articulador-pedagogico,0.0
3583,103,2001.0,articulador-pedagogico,0.0
3584,104,2001.0,articulador-pedagogico,0.0
3585,105,2001.0,articulador-pedagogico,0.0
3586,106,2001.0,articulador-pedagogico,0.0
3587,107,2001.0,articulador-pedagogico,0.0
3588,108,2001.0,articulador-pedagogico,0.0
2695,85,2001.0,pos-doc,3.0
7042,82,2001.0,prof_visitante,0.0
4455,105,2001.0,capacitacao-professor,0.0
7044,84,2001.0,prof_visitante,0.0
6178,88,2001.0,pidrh,0.0
6173,83,2001.0,pidrh,0.0
6172,82,2001.0,pidrh,0.0
7068,108,2001.0,prof_visitante,0.0
7067,107,2001.0,prof_visitante,0.0
7066,106,2001.0,prof_visitante,0.0
7065,105,2001.0,prof_visitante,0.0
7064,104,2001.0,prof_visitante,0.0
7043,83,2001.0,prof_visitante,0.0
7062,102,2001.0,prof_visitante,0.0
7061,101,2001.0,prof_visitante,0.0
7060,100,2001.0,prof_visitante,0.0
7059,99,2001.0,prof_visitante,0.0
7063,103,2001.0,prof_visitante,0.0
7057,97,2001.0,prof_visitante,0.0
7045,85,2001.0,prof_visitante,0.0
7058,98,2001.0,prof_visitante,0.0
7047,87,2001.0,prof_visitante,0.0
7048,88,2001.0,prof_visitante,0.0
7049,89,2001.0,prof_visitante,0.0
7050,90,2001.0,prof_visitante,0.0
7046,86,2001.0,prof_visitante,0.0
7052,92,2001.0,prof_visitante,0.0
7053,93,2001.0,prof_visitante,0.0
7054,94,2001.0,prof_visitante,0.0
7055,95,2001.0,prof_visitante,0.0
7056,96,2001.0,prof_visitante,0.0
7051,91,2001.0,prof_visitante,0.0
6193,103,2001.0,pidrh,0.0
2725,115,2002.0,pos-doc,0.0
2726,116,2002.0,pos-doc,0.0
2727,117,2002.0,pos-doc,0.0
2728,118,2002.0,pos-doc,0.0
2729,119,2002.0,pos-doc,0.0
2730,120,2002.0,pos-doc,30.0
2731,121,2002.0,pos-doc,160.0
2732,122,2002.0,pos-doc,1.0
2733,123,2002.0,pos-doc,135.0
1860,120,2002.0,mestrado,0.0
6200,110,2002.0,pidrh,0.0
4481,131,2002.0,capacitacao-professor,0.0
4482,132,2002.0,capacitacao-professor,0.0
4483,133,2002.0,capacitacao-professor,0.0
4484,134,2002.0,capacitacao-professor,0.0
4485,135,2002.0,capacitacao-professor,0.0
4486,136,2002.0,capacitacao-professor,0.0
4487,137,2002.0,capacitacao-professor,0.0
6205,115,2002.0,pidrh,0.0
6206,116,2002.0,pidrh,0.0
6207,117,2002.0,pidrh,0.0
6208,118,2002.0,pidrh,0.0
6209,119,2002.0,pidrh,0.0
6210,120,2002.0,pidrh,0.0
6211,121,2002.0,pidrh,0.0
4480,130,2002.0,capacitacao-professor,0.0
6212,122,2002.0,pidrh,0.0
6214,124,2002.0,pidrh,0.0
6215,125,2002.0,pidrh,0.0
6216,126,2002.0,pidrh,0.0
6217,127,2002.0,pidrh,0.0
6218,128,2002.0,pidrh,0.0
6219,129,2002.0,pidrh,0.0
6220,130,2002.0,pidrh,0.0
6221,131,2002.0,pidrh,0.0
6222,132,2002.0,pidrh,0.0
6223,133,2002.0,pidrh,0.0
6224,134,2002.0,pidrh,0.0
6225,135,2002.0,pidrh,0.0
6226,136,2002.0,pidrh,0.0
6227,137,2002.0,pidrh,0.0
6213,123,2002.0,pidrh,0.0
6199,109,2002.0,pidrh,0.0
4479,129,2002.0,capacitacao-professor,0.0
4477,127,2002.0,capacitacao-professor,0.0
6201,111,2002.0,pidrh,0.0
6202,112,2002.0,pidrh,0.0
6203,113,2002.0,pidrh,0.0
2724,114,2002.0,pos-doc,0.0
2723,113,2002.0,pos-doc,27.0
2722,112,2002.0,pos-doc,4.0
2721,111,2002.0,pos-doc,4.0
2720,110,2002.0,pos-doc,0.0
2719,109,2002.0,pos-doc,18.0
1861,121,2002.0,mestrado,16.0
2734,124,2002.0,pos-doc,0.0
6204,114,2002.0,pidrh,0.0
4459,109,2002.0,capacitacao-professor,0.0
4460,110,2002.0,capacitacao-professor,0.0
4478,128,2002.0,capacitacao-professor,0.0
4461,111,2002.0,capacitacao-professor,0.0
4463,113,2002.0,capacitacao-professor,0.0
4464,114,2002.0,capacitacao-professor,0.0
4465,115,2002.0,capacitacao-professor,0.0
4466,116,2002.0,capacitacao-professor,0.0
4467,117,2002.0,capacitacao-professor,0.0
4468,118,2002.0,capacitacao-professor,0.0
4469,119,2002.0,capacitacao-professor,0.0
4470,120,2002.0,capacitacao-professor,0.0
4471,121,2002.0,capacitacao-professor,0.0
4472,122,2002.0,capacitacao-professor,0.0
4473,123,2002.0,capacitacao-professor,0.0
4474,124,2002.0,capacitacao-professor,0.0
4475,125,2002.0,capacitacao-professor,0.0
4476,126,2002.0,capacitacao-professor,0.0
4462,112,2002.0,capacitacao-professor,0.0
2735,125,2002.0,pos-doc,0.0
981,111,2002.0,doutorado,31.0
2737,127,2002.0,pos-doc,1.0
7076,116,2002.0,prof_visitante,0.0
7077,117,2002.0,prof_visitante,0.0
7078,118,2002.0,prof_visitante,0.0
7079,119,2002.0,prof_visitante,0.0
7080,120,2002.0,prof_visitante,0.0
7081,121,2002.0,prof_visitante,0.0
7082,122,2002.0,prof_visitante,0.0
7083,123,2002.0,prof_visitante,0.0
7084,124,2002.0,prof_visitante,0.0
7085,125,2002.0,prof_visitante,0.0
7086,126,2002.0,prof_visitante,0.0
7087,127,2002.0,prof_visitante,0.0
7088,128,2002.0,prof_visitante,0.0
7089,129,2002.0,prof_visitante,0.0
7090,130,2002.0,prof_visitante,0.0
7091,131,2002.0,prof_visitante,0.0
7092,132,2002.0,prof_visitante,0.0
7093,133,2002.0,prof_visitante,0.0
7094,134,2002.0,prof_visitante,0.0
7075,115,2002.0,prof_visitante,0.0
7074,114,2002.0,prof_visitante,0.0
7073,113,2002.0,prof_visitante,0.0
7072,112,2002.0,prof_visitante,0.0
5337,117,2002.0,catedra,0.0
5338,118,2002.0,catedra,0.0
5339,119,2002.0,catedra,0.0
5340,120,2002.0,catedra,0.0
5341,121,2002.0,catedra,0.0
5342,122,2002.0,catedra,0.0
5343,123,2002.0,catedra,0.0
5344,124,2002.0,catedra,0.0
5345,125,2002.0,catedra,0.0
7095,135,2002.0,prof_visitante,0.0
2736,126,2002.0,pos-doc,14.0
5356,136,2002.0,catedra,0.0
5355,135,2002.0,catedra,0.0
5354,134,2002.0,catedra,0.0
5353,133,2002.0,catedra,0.0
5352,132,2002.0,catedra,0.0
5351,131,2002.0,catedra,0.0
7069,109,2002.0,prof_visitante,0.0
7070,110,2002.0,prof_visitante,0.0
7071,111,2002.0,prof_visitante,0.0
5357,137,2002.0,catedra,0.0
7096,136,2002.0,prof_visitante,0.0
7097,137,2002.0,prof_visitante,0.0
115,115,2002.0,graduacao,0.0
1857,117,2002.0,mestrado,0.0
5350,130,2002.0,catedra,0.0
1856,116,2002.0,mestrado,0.0
1855,115,2002.0,mestrado,0.0
1854,114,2002.0,mestrado,0.0
1853,113,2002.0,mestrado,1.0
1852,112,2002.0,mestrado,0.0
1851,111,2002.0,mestrado,0.0
1850,110,2002.0,mestrado,2.0
1858,118,2002.0,mestrado,0.0
1849,109,2002.0,mestrado,0.0
5348,128,2002.0,catedra,0.0
5347,127,2002.0,catedra,0.0
5346,126,2002.0,catedra,0.0
114,114,2002.0,graduacao,0.0
113,113,2002.0,graduacao,0.0
112,112,2002.0,graduacao,0.0
111,111,2002.0,graduacao,0.0
110,110,2002.0,graduacao,0.0
109,109,2002.0,graduacao,126.0
5349,129,2002.0,catedra,0.0
1863,123,2002.0,mestrado,0.0
1859,119,2002.0,mestrado,0.0
136,136,2002.0,graduacao,0.0
116,116,2002.0,graduacao,0.0
117,117,2002.0,graduacao,0.0
118,118,2002.0,graduacao,0.0
119,119,2002.0,graduacao,0.0
120,120,2002.0,graduacao,0.0
121,121,2002.0,graduacao,42.0
122,122,2002.0,graduacao,0.0
123,123,2002.0,graduacao,100.0
124,124,2002.0,graduacao,0.0
137,137,2002.0,graduacao,0.0
125,125,2002.0,graduacao,0.0
127,127,2002.0,graduacao,0.0
128,128,2002.0,graduacao,0.0
129,129,2002.0,graduacao,0.0
130,130,2002.0,graduacao,0.0
131,131,2002.0,graduacao,0.0
132,132,2002.0,graduacao,0.0
133,133,2002.0,graduacao,0.0
134,134,2002.0,graduacao,0.0
135,135,2002.0,graduacao,0.0
126,126,2002.0,graduacao,0.0
3590,110,2002.0,articulador-pedagogico,0.0
3589,109,2002.0,articulador-pedagogico,0.0
3592,112,2002.0,articulador-pedagogico,0.0
994,124,2002.0,doutorado,4.0
993,123,2002.0,doutorado,409.0
992,122,2002.0,doutorado,1.0
991,121,2002.0,doutorado,507.0
990,120,2002.0,doutorado,121.0
989,119,2002.0,doutorado,1.0
988,118,2002.0,doutorado,3.0
987,117,2002.0,doutorado,1.0
986,116,2002.0,doutorado,1.0
985,115,2002.0,doutorado,2.0
984,114,2002.0,doutorado,1.0
983,113,2002.0,doutorado,73.0
982,112,2002.0,doutorado,14.0
980,110,2002.0,doutorado,5.0
979,109,2002.0,doutorado,108.0
1877,137,2002.0,mestrado,0.0
1876,136,2002.0,mestrado,0.0
3591,111,2002.0,articulador-pedagogico,0.0
1874,134,2002.0,mestrado,0.0
995,125,2002.0,doutorado,1.0
1873,133,2002.0,mestrado,0.0
996,126,2002.0,doutorado,46.0
998,128,2002.0,doutorado,4.0
2738,128,2002.0,pos-doc,2.0
2739,129,2002.0,pos-doc,0.0
2740,130,2002.0,pos-doc,2.0
2741,131,2002.0,pos-doc,2.0
2742,132,2002.0,pos-doc,24.0
2743,133,2002.0,pos-doc,26.0
2744,134,2002.0,pos-doc,0.0
2745,135,2002.0,pos-doc,2.0
2746,136,2002.0,pos-doc,1.0
2747,137,2002.0,pos-doc,1.0
1007,137,2002.0,doutorado,2.0
1006,136,2002.0,doutorado,2.0
1005,135,2002.0,doutorado,19.0
1004,134,2002.0,doutorado,6.0
1003,133,2002.0,doutorado,219.0
1002,132,2002.0,doutorado,108.0
1001,131,2002.0,doutorado,31.0
1000,130,2002.0,doutorado,4.0
999,129,2002.0,doutorado,3.0
997,127,2002.0,doutorado,2.0
1872,132,2002.0,mestrado,0.0
1875,135,2002.0,mestrado,0.0
1870,130,2002.0,mestrado,0.0
3613,133,2002.0,articulador-pedagogico,0.0
3612,132,2002.0,articulador-pedagogico,0.0
3611,131,2002.0,articulador-pedagogico,0.0
3610,130,2002.0,articulador-pedagogico,0.0
3609,129,2002.0,articulador-pedagogico,0.0
3608,128,2002.0,articulador-pedagogico,0.0
3607,127,2002.0,articulador-pedagogico,0.0
3606,126,2002.0,articulador-pedagogico,0.0
3605,125,2002.0,articulador-pedagogico,0.0
3604,124,2002.0,articulador-pedagogico,0.0
3603,123,2002.0,articulador-pedagogico,0.0
3602,122,2002.0,articulador-pedagogico,0.0
3601,121,2002.0,articulador-pedagogico,0.0
3600,120,2002.0,articulador-pedagogico,0.0
3599,119,2002.0,articulador-pedagogico,0.0
3598,118,2002.0,articulador-pedagogico,0.0
3597,117,2002.0,articulador-pedagogico,0.0
3596,116,2002.0,articulador-pedagogico,0.0
3595,115,2002.0,articulador-pedagogico,0.0
3594,114,2002.0,articulador-pedagogico,0.0
3593,113,2002.0,articulador-pedagogico,0.0
1871,131,2002.0,mestrado,0.0
3615,135,2002.0,articulador-pedagogico,0.0
3614,134,2002.0,articulador-pedagogico,0.0
3617,137,2002.0,articulador-pedagogico,0.0
1869,129,2002.0,mestrado,0.0
1868,128,2002.0,mestrado,0.0
1867,127,2002.0,mestrado,0.0
1866,126,2002.0,mestrado,0.0
1865,125,2002.0,mestrado,0.0
3616,136,2002.0,articulador-pedagogico,0.0
1864,124,2002.0,mestrado,0.0
5329,109,2002.0,catedra,0.0
1862,122,2002.0,mestrado,0.0
5330,110,2002.0,catedra,0.0
5331,111,2002.0,catedra,0.0
5336,116,2002.0,catedra,0.0
5332,112,2002.0,catedra,0.0
5335,115,2002.0,catedra,0.0
5334,114,2002.0,catedra,0.0
5333,113,2002.0,catedra,0.0
6250,160,2003.0,pidrh,0.0
6254,164,2003.0,pidrh,0.0
6248,158,2003.0,pidrh,0.0
6244,154,2003.0,pidrh,0.0
6247,157,2003.0,pidrh,0.0
6246,156,2003.0,pidrh,0.0
6251,161,2003.0,pidrh,0.0
6252,162,2003.0,pidrh,0.0
6253,163,2003.0,pidrh,0.0
6249,159,2003.0,pidrh,0.0
6245,155,2003.0,pidrh,0.0
2750,140,2003.0,pos-doc,9.0
4494,144,2003.0,capacitacao-professor,0.0
6243,153,2003.0,pidrh,0.0
2771,161,2003.0,pos-doc,0.0
2772,162,2003.0,pos-doc,2.0
2773,163,2003.0,pos-doc,0.0
2774,164,2003.0,pos-doc,3.0
144,144,2003.0,graduacao,0.0
143,143,2003.0,graduacao,0.0
2748,138,2003.0,pos-doc,21.0
2749,139,2003.0,pos-doc,6.0
4495,145,2003.0,capacitacao-professor,0.0
2751,141,2003.0,pos-doc,3.0
138,138,2003.0,graduacao,91.0
139,139,2003.0,graduacao,0.0
140,140,2003.0,graduacao,0.0
4488,138,2003.0,capacitacao-professor,0.0
4489,139,2003.0,capacitacao-professor,0.0
4490,140,2003.0,capacitacao-professor,0.0
4491,141,2003.0,capacitacao-professor,0.0
4492,142,2003.0,capacitacao-professor,0.0
4493,143,2003.0,capacitacao-professor,0.0
2752,142,2003.0,pos-doc,17.0
6242,152,2003.0,pidrh,0.0
5371,151,2003.0,catedra,0.0
6240,150,2003.0,pidrh,0.0
1017,147,2003.0,doutorado,160.0
1016,146,2003.0,doutorado,0.0
1015,145,2003.0,doutorado,4.0
1014,144,2003.0,doutorado,2.0
1013,143,2003.0,doutorado,1.0
1012,142,2003.0,doutorado,76.0
1011,141,2003.0,doutorado,15.0
1010,140,2003.0,doutorado,39.0
1009,139,2003.0,doutorado,7.0
1008,138,2003.0,doutorado,158.0
1898,158,2003.0,mestrado,0.0
1897,157,2003.0,mestrado,0.0
1896,156,2003.0,mestrado,0.0
1895,155,2003.0,mestrado,0.0
1018,148,2003.0,doutorado,501.0
1894,154,2003.0,mestrado,0.0
1892,152,2003.0,mestrado,0.0
1891,151,2003.0,mestrado,0.0
1890,150,2003.0,mestrado,0.0
1889,149,2003.0,mestrado,0.0
1888,148,2003.0,mestrado,6.0
1887,147,2003.0,mestrado,0.0
1886,146,2003.0,mestrado,0.0
1885,145,2003.0,mestrado,0.0
1884,144,2003.0,mestrado,0.0
1883,143,2003.0,mestrado,0.0
1882,142,2003.0,mestrado,1.0
1881,141,2003.0,mestrado,0.0
1880,140,2003.0,mestrado,0.0
1879,139,2003.0,mestrado,0.0
1893,153,2003.0,mestrado,0.0
1019,149,2003.0,doutorado,2.0
1020,150,2003.0,doutorado,427.0
1021,151,2003.0,doutorado,4.0
157,157,2003.0,graduacao,0.0
156,156,2003.0,graduacao,0.0
155,155,2003.0,graduacao,0.0
154,154,2003.0,graduacao,0.0
153,153,2003.0,graduacao,0.0
152,152,2003.0,graduacao,0.0
151,151,2003.0,graduacao,0.0
150,150,2003.0,graduacao,34.0
149,149,2003.0,graduacao,0.0
148,148,2003.0,graduacao,128.0
147,147,2003.0,graduacao,0.0
146,146,2003.0,graduacao,0.0
6241,151,2003.0,pidrh,0.0
1903,163,2003.0,mestrado,0.0
1902,162,2003.0,mestrado,0.0
1901,161,2003.0,mestrado,0.0
1900,160,2003.0,mestrado,0.0
1022,152,2003.0,doutorado,61.0
1023,153,2003.0,doutorado,2.0
1024,154,2003.0,doutorado,1.0
1025,155,2003.0,doutorado,4.0
1026,156,2003.0,doutorado,2.0
1027,157,2003.0,doutorado,7.0
1878,138,2003.0,mestrado,0.0
1028,158,2003.0,doutorado,37.0
1030,160,2003.0,doutorado,255.0
1031,161,2003.0,doutorado,8.0
1032,162,2003.0,doutorado,17.0
1033,163,2003.0,doutorado,1.0
1034,164,2003.0,doutorado,2.0
1899,159,2003.0,mestrado,0.0
1029,159,2003.0,doutorado,135.0
158,158,2003.0,graduacao,0.0
3644,164,2003.0,articulador-pedagogico,0.0
3642,162,2003.0,articulador-pedagogico,0.0
5360,140,2003.0,catedra,0.0
5359,139,2003.0,catedra,0.0
5358,138,2003.0,catedra,0.0
7098,138,2003.0,prof_visitante,0.0
7099,139,2003.0,prof_visitante,0.0
7100,140,2003.0,prof_visitante,0.0
7101,141,2003.0,prof_visitante,0.0
7102,142,2003.0,prof_visitante,0.0
7103,143,2003.0,prof_visitante,0.0
7104,144,2003.0,prof_visitante,0.0
7105,145,2003.0,prof_visitante,0.0
7106,146,2003.0,prof_visitante,0.0
7107,147,2003.0,prof_visitante,0.0
7108,148,2003.0,prof_visitante,0.0
5361,141,2003.0,catedra,0.0
7109,149,2003.0,prof_visitante,0.0
7111,151,2003.0,prof_visitante,0.0
7112,152,2003.0,prof_visitante,0.0
7113,153,2003.0,prof_visitante,0.0
7114,154,2003.0,prof_visitante,0.0
7115,155,2003.0,prof_visitante,0.0
7116,156,2003.0,prof_visitante,0.0
7117,157,2003.0,prof_visitante,0.0
7118,158,2003.0,prof_visitante,0.0
7119,159,2003.0,prof_visitante,0.0
7120,160,2003.0,prof_visitante,0.0
7121,161,2003.0,prof_visitante,0.0
7122,162,2003.0,prof_visitante,0.0
7123,163,2003.0,prof_visitante,0.0
7124,164,2003.0,prof_visitante,0.0
7110,150,2003.0,prof_visitante,0.0
5362,142,2003.0,catedra,0.0
5363,143,2003.0,catedra,0.0
5364,144,2003.0,catedra,0.0
3641,161,2003.0,articulador-pedagogico,0.0
3640,160,2003.0,articulador-pedagogico,0.0
3639,159,2003.0,articulador-pedagogico,0.0
3638,158,2003.0,articulador-pedagogico,0.0
3637,157,2003.0,articulador-pedagogico,0.0
141,141,2003.0,graduacao,0.0
3636,156,2003.0,articulador-pedagogico,0.0
3635,155,2003.0,articulador-pedagogico,0.0
3634,154,2003.0,articulador-pedagogico,0.0
3633,153,2003.0,articulador-pedagogico,0.0
3632,152,2003.0,articulador-pedagogico,0.0
3631,151,2003.0,articulador-pedagogico,0.0
3630,150,2003.0,articulador-pedagogico,0.0
3629,149,2003.0,articulador-pedagogico,0.0
3628,148,2003.0,articulador-pedagogico,0.0
